store,sido,gungu
대전터미널  ,대전,동구
대전정부청사역  ,대전,서구
대전건양대병원  ,대전,서구
대전탄방역  ,대전,서구
대전복수  ,대전,서구
대전둔산남로  ,대전,서구
대전둔산로  ,대전,서구
대전법원  ,대전,서구
대전가수원DT  ,대전,서구
대전수침교DT  ,대전,서구
대전관저  ,대전,서구
대전대덕로  ,대전,서구
대전목원대  ,대전,서구
대전둔산  ,대전,서구
대전만년  ,대전,서구
대전시청사거리  ,대전,서구
대전월평  ,대전,서구
둔산은하수  ,대전,서구
대전탄방  ,대전,서구
대전시청역  ,대전,서구
대전호텔  ,대전,서구
월평트레이더스  ,대전,서구
대전도안DT  ,대전,유성구
대전장대  ,대전,유성구
대전유성구청  ,대전,유성구
대전지족  ,대전,유성구
대전유성  ,대전,유성구
대전전민  ,대전,유성구
대전관평동  ,대전,유성구
대전엑스포  ,대전,유성구
대전노은  ,대전,유성구
충남대정문  ,대전,유성구
대전테크노밸리  ,대전,유성구
대전대사DT  ,대전,중구
대전태평  ,대전,중구
대전유천DT  ,대전,중구
대전중앙로R  ,대전,중구
대전세이1층  ,대전,중구
은행동  ,대전,중구
대전세이  ,대전,중구
금정구청DT  ,부산,금정구
온천장역DT  ,부산,금정구
부산외대  ,부산,금정구
부산대정문  ,부산,금정구
부산대역  ,부산,금정구
부산대  ,부산,금정구
금정이마트  ,부산,금정구
용호동W스퀘어  ,부산,남구
동명대DT  ,부산,남구
BIFC Mall  ,부산,남구
대연힐스테이트  ,부산,남구
부산대연역  ,부산,남구
경성대  ,부산,남구
부산역라마다  ,부산,동구
부산역아스티  ,부산,동구
범일교차로  ,부산,동구
부산역  ,부산,동구
서면중앙대로R  ,부산,부산진구
서면로R  ,부산,부산진구
서면NC  ,부산,부산진구
양정역  ,부산,부산진구
동의대역  ,부산,부산진구
부산개금역  ,부산,부산진구
서면전포역  ,부산,부산진구
부산서면중앙로  ,부산,부산진구
서면서전로  ,부산,부산진구
부산서면  ,부산,부산진구
서면역  ,부산,부산진구
부전역  ,부산,부산진구
서면센트럴스퀘어  ,부산,부산진구
서면메디컬거리  ,부산,부산진구
서면중앙  ,부산,부산진구
서면트레이더스  ,부산,부산진구
부산덕천역  ,부산,북구
부산화명역  ,부산,북구
사상주례DT  ,부산,사상구
동서대DT  ,부산,사상구
사상역  ,부산,사상구
다대포비치  ,부산,사하구
부산하단  ,부산,사하구
다대포DT  ,부산,사하구
을숙도강변DT  ,부산,사하구
부산동아대  ,부산,사하구
부산괴정역  ,부산,사하구
하단중앙  ,부산,사하구
연산시티타워  ,부산,연제구
부산교대역  ,부산,연제구
부산연산역  ,부산,연제구
연산중앙로  ,부산,연제구
부산교대  ,부산,연제구
부산광복로R  ,부산,중구
자갈치역  ,부산,중구
국제시장  ,부산,중구
부산중앙역  ,부산,중구
BIFF광장  ,부산,중구
남포동역  ,부산,중구
기장역DT  ,부산,기장군
동부산DT  ,부산,기장군
부산정관  ,부산,기장군
부산P.아울렛  ,부산,기장군
광안수변공원  ,부산,수영구
수영역  ,부산,수영구
금련산역  ,부산,수영구
광안비치  ,부산,수영구
수영망미DT  ,부산,수영구
광안리  ,부산,수영구
남천  ,부산,수영구
스타필드명지  ,부산,강서구
명지국제신도시  ,부산,강서구
명지오션시티  ,부산,강서구
동래역  ,부산,동래구
명륜역  ,부산,동래구
사직구장  ,부산,동래구
부산안락DT  ,부산,동래구
동래미남DT  ,부산,동래구
부산사직  ,부산,동래구
부산온천장역  ,부산,동래구
부민사거리  ,부산,서구
부산동대신역  ,부산,서구
더해운대R  ,부산,해운대구
수영강변DT  ,부산,해운대구
센텀파크  ,부산,해운대구
해운대역  ,부산,해운대구
부산재송DT  ,부산,해운대구
해운대  ,부산,해운대구
센텀몰5  ,부산,해운대구
센텀로  ,부산,해운대구
센텀신세계B1  ,부산,해운대구
해운대달맞이DT  ,부산,해운대구
센텀그린타워  ,부산,해운대구
부산송정비치  ,부산,해운대구
장산역  ,부산,해운대구
하버타운  ,부산,해운대구
벡스코  ,부산,해운대구
베네시티  ,부산,해운대구
팔레드시즈  ,부산,해운대구
블루스퀘어  ,부산,해운대구
센텀시티역  ,부산,해운대구
제니스스퀘어  ,부산,해운대구
신세계마린시티  ,부산,해운대구
센텀갤러리  ,부산,해운대구
해운대달맞이  ,부산,해운대구
해운대이마트  ,부산,해운대구
센텀드림월드  ,부산,해운대구
센텀KNN  ,부산,해운대구
월드마크센텀  ,부산,해운대구
울산번영로  ,울산,남구
울산대공원  ,울산,남구
울산도산사거리DT  ,울산,남구
울산시청사거리DT  ,울산,남구
울산남구청DT  ,울산,남구
울산중리사거리DT  ,울산,남구
울산옥동  ,울산,남구
울산센트럴  ,울산,남구
울산삼산타워  ,울산,남구
울산삼산로  ,울산,남구
울산대  ,울산,남구
울산디자인거리  ,울산,남구
울산신복  ,울산,남구
울산삼산대로  ,울산,남구
울산북구청DT  ,울산,북구
울산진장  ,울산,북구
울산정자비치DT  ,울산,북구
울산화봉  ,울산,북구
울산간절곶  ,울산,울주군
울산MBC DT  ,울산,중구
울산성안  ,울산,중구
울산성남삼거리  ,울산,중구
울산성남동  ,울산,중구
울산태화  ,울산,중구
현대동구  ,울산,동구
울산테라스파크  ,울산,동구
경인교대입구역DT  ,인천,계양구
인천계양  ,인천,계양구
인천작전  ,인천,계양구
인천학익DT  ,인천,미추홀구
인천용현DT  ,인천,미추홀구
주안역  ,인천,미추홀구
인하대  ,인천,미추홀구
송림트레이더스  ,인천,동구
인천갈산DT  ,인천,부평구
인천삼산  ,인천,부평구
부평사거리  ,인천,부평구
부평시장역  ,인천,부평구
부평  ,인천,부평구
부평로데오  ,인천,부평구
동암역  ,인천,부평구
부평역  ,인천,부평구
부평GM  ,인천,부평구
인천스퀘어원  ,인천,연수구
인천동춘DT  ,인천,연수구
인천송도  ,인천,연수구
송도트리플R  ,인천,연수구
인천송도DT  ,인천,연수구
인천연수  ,인천,연수구
송도캠퍼스타운역  ,인천,연수구
송도커넬워크  ,인천,연수구
송도센트럴파크  ,인천,연수구
연수이마트  ,인천,연수구
검단사거리역  ,인천,서구
인천청라센트럴  ,인천,서구
인천당하DT  ,인천,서구
인천청라타워돔  ,인천,서구
인천서구청DT  ,인천,서구
인천청라  ,인천,서구
부평삼거리역DT  ,인천,남동구
인천구월아시아드  ,인천,남동구
인천터미널사거리  ,인천,남동구
인천서창  ,인천,남동구
인천간석DT  ,인천,남동구
인천예술회관역  ,인천,남동구
구월로데오  ,인천,남동구
구월길병원  ,인천,남동구
인천구월  ,인천,남동구
인천논현  ,인천,남동구
영종하늘도시  ,인천,중구
인천공항T2출국  ,인천,중구
인천공항T2에어  ,인천,중구
인천공항T2입국  ,인천,중구
영종도운서역  ,인천,중구
인천공항중앙  ,인천,중구
인천공항랜드  ,인천,중구
동해DT  ,강원,동해시
설악쏘라노  ,강원,속초시
속초DT  ,강원,속초시
속초중앙로  ,강원,속초시
춘천구봉산R  ,강원,춘천시
춘천후평DT  ,강원,춘천시
춘천석사DT  ,강원,춘천시
춘천명동  ,강원,춘천시
춘천이마트  ,강원,춘천시
강원대  ,강원,춘천시
대명비발디  ,강원,홍천군
오션월드  ,강원,홍천군
강릉송정DT  ,강원,강릉시
강릉교동광장  ,강원,강릉시
강릉중앙로  ,강원,강릉시
강릉안목항  ,강원,강릉시
대명델피노  ,강원,고성군
원주반곡DT  ,강원,원주시
원주명륜DT  ,강원,원주시
원주무실  ,강원,원주시
원주혁신도시  ,강원,원주시
원주단구  ,강원,원주시
원주터미널  ,강원,원주시
김해구산DT  ,경남,김해시
신세계김해R  ,경남,김해시
김해이마트  ,경남,김해시
김해인제대  ,경남,김해시
김해대로DT  ,경남,김해시
김해외동DT  ,경남,김해시
김해율하  ,경남,김해시
김해삼계  ,경남,김해시
김해내동  ,경남,김해시
경남사천DT  ,경남,사천시
사천벌리  ,경남,사천시
진주평거  ,경남,진주시
진주칠암DT  ,경남,진주시
경남과기대  ,경남,진주시
진주중안  ,경남,진주시
진주신안  ,경남,진주시
진주경상대  ,경남,진주시
마산회원DT  ,경남,창원시
창원상남로  ,경남,창원시
마산역DT  ,경남,창원시
마산해안대로DT  ,경남,창원시
진해자은DT  ,경남,창원시
창원역DT  ,경남,창원시
창원호계DT  ,경남,창원시
창원마창대교  ,경남,창원시
삼성창원병원  ,경남,창원시
마산터미널  ,경남,창원시
창원상남사거리  ,경남,창원시
진해용원  ,경남,창원시
창원팔용  ,경남,창원시
창원리베라  ,경남,창원시
창원상남중앙  ,경남,창원시
창원상남동R  ,경남,창원시
신세계마산  ,경남,창원시
창원시티세븐  ,경남,창원시
경남대  ,경남,창원시
창원용지호수  ,경남,창원시
통영이마트  ,경남,통영시
거제고현  ,경남,거제시
소노캄거제  ,경남,거제시
거제옥포  ,경남,거제시
디큐브거제  ,경남,거제시
남양산IC DT  ,경남,양산시
양산증산역  ,경남,양산시
양산가촌  ,경남,양산시
양산덕계DT  ,경남,양산시
양산터미널  ,경남,양산시
양산범어  ,경남,양산시
양산이마트  ,경남,양산시
경산중방DT  ,경북,경산시
영남대아트센터  ,경북,경산시
영남대중앙도서관  ,경북,경산시
영남대  ,경북,경산시
대구가톨릭대  ,경북,경산시
경산이마트  ,경북,경산시
경주보문  ,경북,경주시
경주터미널DT  ,경북,경주시
경주황성  ,경북,경주시
경주대릉원  ,경북,경주시
경주보문호수DT  ,경북,경주시
경주중앙  ,경북,경주시
경주보문로DT  ,경북,경주시
구미상모DT  ,경북,구미시
구미도량DT  ,경북,구미시
구미옥계  ,경북,구미시
구미시청DT  ,경북,구미시
구미인의  ,경북,구미시
구미금오산DT  ,경북,구미시
구미  ,경북,구미시
구미인동  ,경북,구미시
구미공단  ,경북,구미시
포항쌍용DT  ,경북,포항시
포항오천  ,경북,포항시
포항대도동  ,경북,포항시
포항대이  ,경북,포항시
포항이마트  ,경북,포항시
포항애비뉴  ,경북,포항시
포항시청  ,경북,포항시
문경새재  ,경북,문경시
김천구미역  ,경북,김천시
김천시청DT  ,경북,김천시
안동시청  ,경북,안동시
안동옥동  ,경북,안동시
포항죽도DT  ,경북,포항시
포항장성DT  ,경북,포항시
포항양덕  ,경북,포항시
포항중앙  ,경북,포항시
포항영일대비치  ,경북,포항시
전남광양DT  ,전남,광양시
목포터미널DT  ,전남,목포시
목포하당  ,전남,목포시
목포북항DT  ,전남,목포시
목포옥암  ,전남,목포시
목포평화광장  ,전남,목포시
목포남악  ,전남,무안군
순천연향  ,전남,순천시
순천신대  ,전남,순천시
순천호수공원  ,전남,순천시
순천조례  ,전남,순천시
여수해양공원  ,전남,여수시
여수웅천  ,전남,여수시
여수둔덕DT  ,전남,여수시
여수여서  ,전남,여수시
여수여천  ,전남,여수시
전남나주  ,전남,나주시
익산모현  ,전북,익산시
익산영등DT  ,전북,익산시
익산영등  ,전북,익산시
전주송천DT  ,전북,전주시
전북대병원DT  ,전북,전주시
전주혁신도시  ,전북,전주시
전주덕진광장DT  ,전북,전주시
전북대  ,전북,전주시
전주평화DT  ,전북,전주시
전주백제대로DT  ,전북,전주시
전주효자DT  ,전북,전주시
전주서신  ,전북,전주시
전주중화산  ,전북,전주시
전주홍산로  ,전북,전주시
전주한옥마을  ,전북,전주시
전북도청  ,전북,전주시
전주경원  ,전북,전주시
전북정읍DT  ,전북,정읍시
군산나운DT  ,전북,군산시
군산수송  ,전북,군산시
군산대  ,전북,군산시
공주동학사DT  ,충남,공주시
공주신관  ,충남,공주시
논산중앙  ,충남,논산시
충남보령DT  ,충남,보령시
서산예천DT  ,충남,서산시
서산호수  ,충남,서산시
천안신부R  ,충남,천안시
천안청당  ,충남,천안시
천안안서  ,충남,천안시
천안IC DT  ,충남,천안시
천안신부동  ,충남,천안시
천안서북이마트  ,충남,천안시
천안불당DT  ,충남,천안시
천안서부대로DT  ,충남,천안시
천안두정역DT  ,충남,천안시
천안시청  ,충남,천안시
천안쌍용역  ,충남,천안시
천안신불당  ,충남,천안시
천안성정DT  ,충남,천안시
천안불당  ,충남,천안시
천안두정  ,충남,천안시
천안이마트  ,충남,천안시
계룡대로DT  ,충남,계룡시
당진시곡DT  ,충남,당진시
당진문예의전당  ,충남,당진시
아산배방  ,충남,아산시
아산탕정  ,충남,아산시
아산용화  ,충남,아산시
아산터미널  ,충남,아산시
충북증평  ,충북,증평군
청주용암DT  ,충북,청주시
청주용담DT  ,충북,청주시
청주서문  ,충북,청주시
충주시청DT  ,충북,충주시
충주터미널  ,충북,충주시
충주연수  ,충북,충주시
충주성서  ,충북,충주시
제천DT  ,충북,제천시
청주오송  ,충북,청주시
청주봉명DT  ,충북,청주시
청주강서  ,충북,청주시
청주지웰시티  ,충북,청주시
현대충청  ,충북,청주시
청주터미널  ,충북,청주시
청주사직DT  ,충북,청주시
청주성화  ,충북,청주시
충북대  ,충북,청주시
오창호수공원  ,충북,청주시
청주율량DT  ,충북,청주시
오창과학단지  ,충북,청주시
제주신화월드R  ,제주특별자치도,서귀포시
제주에듀시티  ,제주특별자치도,서귀포시
제주성산DT  ,제주특별자치도,서귀포시
제주중문DT  ,제주특별자치도,서귀포시
제주서귀포  ,제주특별자치도,서귀포시
제주송악산  ,제주특별자치도,서귀포시
서귀포DT  ,제주특별자치도,서귀포시
성산일출봉  ,제주특별자치도,서귀포시
제주중문  ,제주특별자치도,서귀포시
제주도남DT  ,제주특별자치도,제주시
제주협재  ,제주특별자치도,제주시
제주외도DT  ,제주특별자치도,제주시
제주시청  ,제주특별자치도,제주시
제주함덕  ,제주특별자치도,제주시
제주노형공원  ,제주특별자치도,제주시
제주애월DT  ,제주특별자치도,제주시
제주칠성  ,제주특별자치도,제주시
제주노형  ,제주특별자치도,제주시
제주용담DT  ,제주특별자치도,제주시
신제주이마트  ,제주특별자치도,제주시
세종다정DT  ,세종특별자치시,다정북로
세종보람  ,세종특별자치시,한누리대로
세종새롬  ,세종특별자치시,새롬중앙로
세종어진R  ,세종특별자치시,한누리대로
세종종촌  ,세종특별자치시,도움3로
세종첫마을  ,세종특별자치시,한누리대로
세종이마트  ,세종특별자치시,금송로
세종청사  ,세종특별자치시,도움8로
